name, timestamp, angle1, angle2
ads_eval_kit, 16:12:41, 4.125, -37.78125
ads_eval_kit, 16:12:41, 4.5, -37.5625
ads_eval_kit, 16:12:41, 4.25, -37.40625
ads_eval_kit, 16:12:41, 4.71875, -36.9375
ads_eval_kit, 16:12:41, 4.78125, -37.28125
ads_eval_kit, 16:12:41, 4.34375, -37.21875
ads_eval_kit, 16:12:41, 4.4375, -36.90625
ads_eval_kit, 16:12:41, 5, -37.21875
ads_eval_kit, 16:12:41, 4.21875, -36.625
ads_eval_kit, 16:12:41, 4.28125, -36.71875
ads_eval_kit, 16:12:41, 4.6875, -36.4375
ads_eval_kit, 16:12:41, 5.71875, -36.625
ads_eval_kit, 16:12:41, 4.3125, -36.375
ads_eval_kit, 16:12:41, 4.6875, -36.09375
ads_eval_kit, 16:12:41, 3.625, -36.5
ads_eval_kit, 16:12:41, 4.21875, -35.8125
ads_eval_kit, 16:12:41, 4.15625, -35.75
ads_eval_kit, 16:12:41, 5.375, -34.90625
ads_eval_kit, 16:12:41, 4.625, -34.78125
ads_eval_kit, 16:12:41, 4.875, -35.21875
ads_eval_kit, 16:12:41, 4.9375, -35.03125
ads_eval_kit, 16:12:41, 4.15625, -34.78125
ads_eval_kit, 16:12:41, 4.25, -34.5625
ads_eval_kit, 16:12:41, 4.21875, -34.03125
ads_eval_kit, 16:12:41, 5, -33.8125
ads_eval_kit, 16:12:41, 4.375, -33.8125
ads_eval_kit, 16:12:41, 4.625, -33.125
ads_eval_kit, 16:12:41, 4.71875, -33.34375
ads_eval_kit, 16:12:41, 3.78125, -34.125
ads_eval_kit, 16:12:41, 4.28125, -33.5625
ads_eval_kit, 16:12:41, 4.40625, -33.125
ads_eval_kit, 16:12:41, 3.90625, -33
ads_eval_kit, 16:12:41, 4.34375, -33.78125
ads_eval_kit, 16:12:41, 3.875, -33.40625
ads_eval_kit, 16:12:41, 4.34375, -33.71875
ads_eval_kit, 16:12:41, 4.875, -33.34375
ads_eval_kit, 16:12:41, 4.875, -32.90625
ads_eval_kit, 16:12:41, 4.21875, -32.25
ads_eval_kit, 16:12:41, 4.5625, -31.875
ads_eval_kit, 16:12:41, 3.40625, -31.65625
ads_eval_kit, 16:12:41, 4.15625, -31.78125
ads_eval_kit, 16:12:41, 3.71875, -31.40625
ads_eval_kit, 16:12:41, 4.28125, -31.375
ads_eval_kit, 16:12:41, 4.0625, -30.9375
ads_eval_kit, 16:12:41, 4.21875, -30.875
ads_eval_kit, 16:12:41, 3.84375, -31
ads_eval_kit, 16:12:41, 4.0625, -30.4375
ads_eval_kit, 16:12:41, 3.84375, -30.90625
ads_eval_kit, 16:12:41, 5.1875, -30.1875
ads_eval_kit, 16:12:41, 4.125, -30.4375
ads_eval_kit, 16:12:41, 4.21875, -29.6875
ads_eval_kit, 16:12:41, 3.8125, -30.03125
ads_eval_kit, 16:12:41, 4.78125, -29.90625
ads_eval_kit, 16:12:41, 4.34375, -28.5625
ads_eval_kit, 16:12:41, 3.46875, -28.875
ads_eval_kit, 16:12:41, 4.28125, -28.71875
ads_eval_kit, 16:12:41, 4.28125, -28.78125
ads_eval_kit, 16:12:41, 4.28125, -28.65625
ads_eval_kit, 16:12:41, 4.5, -28.78125
ads_eval_kit, 16:12:41, 4.15625, -28
ads_eval_kit, 16:12:41, 4.6875, -28.40625
ads_eval_kit, 16:12:41, 4.21875, -28.15625
ads_eval_kit, 16:12:42, 4.3125, -28.1875
ads_eval_kit, 16:12:42, 4.5, -27.71875
ads_eval_kit, 16:12:42, 3.96875, -24.78125
ads_eval_kit, 16:12:42, 4.59375, -24.21875
ads_eval_kit, 16:12:42, 4.84375, -24.40625
ads_eval_kit, 16:12:42, 5.46875, -23.71875
ads_eval_kit, 16:12:42, 5.34375, -23.53125
ads_eval_kit, 16:12:42, 4.25, -22.1875
ads_eval_kit, 16:12:42, 4.75, -22.3125
ads_eval_kit, 16:12:42, 5.1875, -21.40625
ads_eval_kit, 16:12:42, 4, -21.75
ads_eval_kit, 16:12:42, 4.8125, -21.25
ads_eval_kit, 16:12:42, 4.0625, -20
ads_eval_kit, 16:12:42, 5.46875, -19.375
ads_eval_kit, 16:12:42, 5.15625, -18.78125
ads_eval_kit, 16:12:42, 5.4375, -18.90625
ads_eval_kit, 16:12:42, 4.9375, -18.4375
ads_eval_kit, 16:12:42, 5.09375, -17.25
ads_eval_kit, 16:12:42, 4.3125, -16.65625
ads_eval_kit, 16:12:42, 4.78125, -15.75
ads_eval_kit, 16:12:42, 4.4375, -15.125
ads_eval_kit, 16:12:42, 3.84375, -14.78125
ads_eval_kit, 16:12:42, 5.03125, -14.53125
ads_eval_kit, 16:12:42, 5.375, -14.5625
ads_eval_kit, 16:12:42, 4.28125, -14.3125
ads_eval_kit, 16:12:42, 5.0625, -13.71875
ads_eval_kit, 16:12:42, 5.53125, -12.59375
ads_eval_kit, 16:12:42, 5.34375, -12.1875
ads_eval_kit, 16:12:42, 4.03125, -11.625
ads_eval_kit, 16:12:42, 4.3125, -11.1875
